"","Kinetics_key","Study key","Genus","Sub-genus","Virus","Strain","Temperature range (°C)","Temperature","Relative humidity range (RH, in %)","Relative humidity","pH","Studied matrix - fully names","Standardised matrices","Medium","Inoculum","Quantification method","Replicate","Re-transcribed tables or digitalised figures","Table or Figure of the study","References","DOI","log10D_AEM","nb_points","Dvalues","Dvalues_stderr","Dvalues_CV","log10D","s1","s2","s3","S"
"432","K440","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Distilled water","Water","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 1)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",13,1871.88721195936,411.466294850241,0.219813614955758,3.27227967736183,4,3,1,13
"433","K441","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Milk","Food (Dairy drinks)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 2)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",13,1667.51882780268,348.942890457652,0.209258740974733,3.22207074619557,4,3,1,13
"434","K442","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Soy milk","Food (Dairy drinks)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 2)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",13,1280.586761735,368.892212151745,0.288064989561466,3.10740900792454,4,3,1,13
"435","K443","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Yogurt drink","Food (Dairy drinks)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 2)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",3,170.769230769231,34.128576238079,0.199852023015778,2.2324096221438,1,3,1,4
"436","K444","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Milk-coffee","Food (Dairy drinks)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 2)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",5,362.499998991876,114.553763083435,0.316010381798656,2.55930800969923,2,3,1,7
"437","K445","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Cocoa","Food (Dairy drinks)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 2)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",4,361.643838193761,105.875994133674,0.292763163510469,2.55828106984446,2,3,1,7
"438","K446","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Apple juice","Food (Juice / Coffee / Tea)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 3)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",2,144,NA,NA,2.15836249209525,1,3,1,4
"439","K447","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Orange juice","Food (Juice / Coffee / Tea)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 3)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",4,314.285717734413,143.121420977924,0.455386334478197,2.49732464557352,2,3,1,7
"440","K448","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Tomato juice","Food (Juice / Coffee / Tea)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 3)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",3,807.272700430479,381.337471938853,0.472377514730157,2.90702026617985,1,3,1,4
"441","K449","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Flavoured fruit juice","Food (Juice / Coffee / Tea)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 3)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",3,74.0000000597288,27.7705484877027,0.375277681963348,1.86923172008152,1,3,1,4
"442","K450","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Black coffee","Food (Juice / Coffee / Tea)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 3)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",3,710.399972561647,1328.88470634147,1.87061480527599,2.85150293599644,1,3,1,4
"443","K451","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Cola","Food (Alcohol / Carbonated / Health beverage)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 4)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",2,360,NA,NA,2.55630250076729,1,3,1,4
"444","K452","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Green tea","Food (Juice / Coffee / Tea)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 5)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",2,102.857142857143,NA,NA,2.01223445641701,1,3,1,4
"445","K453","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Beer 5%","Food (Alcohol / Carbonated / Health beverage)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 6)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",9,658.126619791568,46.9050941216979,0.0712706228727732,2.81830945742327,4,3,4,16
"446","K454","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Sparkling sake 5%","Food (Alcohol / Carbonated / Health beverage)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 6)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",2,144,NA,NA,2.15836249209525,1,3,1,4
"447","K455","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Carbonated distilled beverage (shochu) 9%","Food (Alcohol / Carbonated / Health beverage)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 6)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",6,794.397769013306,284.01366754317,0.357520726544755,2.90003801581641,3,3,1,10
"448","K456","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Japanese wine (sake) 15.6%","Food (Alcohol / Carbonated / Health beverage)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 6)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",6,626.0485748588,192.005975016508,0.306695011740604,2.79660803125309,3,3,1,10
"449","K457","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Sport drink","Food (Alcohol / Carbonated / Health beverage)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 7)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",3,130.588235420367,16.6312838750422,0.12735667819927,2.11590405349223,1,3,1,4
"450","K458","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Multivitamin beverage","Food (Alcohol / Carbonated / Health beverage)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 7)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",3,134.545457337379,67.087150933758,0.498620706052778,2.12886903924869,1,3,1,4
"451","K459","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Vinegar beverage","Food (Alcohol / Carbonated / Health beverage)","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 7)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",3,165.981308994493,24.1812389191456,0.145686517750911,2.22005918528353,1,3,1,4
"452","K460","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Saliva","Biological specimen","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 8)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",5,312.635561210155,15.0640455823574,0.0481840438242126,2.49503837598308,2,3,4,10
"453","K461","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","Urine","Biological specimen","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 8)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",7,926.826155410728,199.569738390457,0.215325967254362,2.96699828125763,3,3,1,10
"454","K462","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","PBS","Liquid culture medium","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 9)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",7,1886.753233439,2051.02591555835,1.08706633130816,3.27571510293984,3,3,1,10
"455","K463","Fukuta2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","TY-WK-521/2020 strain)","4",4,"100","100","NA","10% PBS/MEM","Liquid culture medium","Liquid medium","5 log PFU/ml","Cellular infectivity (Vero 9013 cells)","Duplicate","Table_Fukuta2021_1","Table 1 (Group 9)","Fukuta, M., Mao, Z. Q., Morita, K. & Moi, M. L. Stability and Infectivity of SARS-CoV-2 and Viral RNA in Water, Commercial Beverages, and Bodily Fluids. Frontiers in Microbiology12, doi:10.3389/fmicb.2021.667956 (2021)","10.3389/fmicb.2021.667956","NA",13,1286.79252560474,201.767745601984,0.156798972318525,3.10950852961722,4,3,1,13
"456","K464","Morris2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","HCoV-19 nCoV-WA1-2020","10",10,"40","40","NA","Polypropylene","Plastic","Non-porous surface","5 log TCID50/ml","Cellular infectivity (Vero E6 cells)","Triplicate","Fig_Morris2021_2_10_40.png","Figure 2","Morris, D. H. et al. Mechanistic theory predicts the effects of temperature and humidity on inactivation of SARS-CoV-2 and other enveloped viruses. eLife10, doi:10.7554/eLife.65902 (2021)","10.7554/eLife.65902","NA",18,82.7596238873728,16.7245638345756,0.202086029986506,1.91781850828647,4,3,1,13
"457","K465","Morris2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","HCoV-19 nCoV-WA1-2020","10",10,"65","65","NA","Polypropylene","Plastic","Non-porous surface","5 log TCID50/ml","Cellular infectivity (Vero E6 cells)","Triplicate","Fig_Morris2021_2_10_65.png","Figure 2","Morris, D. H. et al. Mechanistic theory predicts the effects of temperature and humidity on inactivation of SARS-CoV-2 and other enveloped viruses. eLife10, doi:10.7554/eLife.65902 (2021)","10.7554/eLife.65902","NA",15,54.0305476759175,5.35130971847624,0.0990423001183352,1.73263936974951,4,3,4,16
"458","K466","Morris2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","HCoV-19 nCoV-WA1-2020","10",10,"85","85","NA","Polypropylene","Plastic","Non-porous surface","5 log TCID50/ml","Cellular infectivity (Vero E6 cells)","Triplicate","Fig_Morris2021_2_10_85.png","Figure 2","Morris, D. H. et al. Mechanistic theory predicts the effects of temperature and humidity on inactivation of SARS-CoV-2 and other enveloped viruses. eLife10, doi:10.7554/eLife.65902 (2021)","10.7554/eLife.65902","NA",12,38.3167209503985,7.56970714687211,0.197556235479315,1.58338833615597,4,3,1,13
"459","K467","Morris2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","HCoV-19 nCoV-WA1-2020","22",22,"40","40","NA","Polypropylene","Plastic","Non-porous surface","5 log TCID50/ml","Cellular infectivity (Vero E6 cells)","Triplicate","Fig_Morris2021_2_22_40.png","Figure 2","Morris, D. H. et al. Mechanistic theory predicts the effects of temperature and humidity on inactivation of SARS-CoV-2 and other enveloped viruses. eLife10, doi:10.7554/eLife.65902 (2021)","10.7554/eLife.65902","NA",13,29.2026128344873,3.38040469698992,0.11575692614045,1.46542171065508,4,3,1,13
"460","K468","Morris2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","HCoV-19 nCoV-WA1-2020","22",22,"65","65","NA","Polypropylene","Plastic","Non-porous surface","5 log TCID50/ml","Cellular infectivity (Vero E6 cells)","Triplicate","Fig_Morris2021_2_22_65.png","Figure 2","Morris, D. H. et al. Mechanistic theory predicts the effects of temperature and humidity on inactivation of SARS-CoV-2 and other enveloped viruses. eLife10, doi:10.7554/eLife.65902 (2021)","10.7554/eLife.65902","NA",7,14.6429595993392,3.14877620093482,0.215036870078977,1.16562886413755,3,3,1,10
"461","K469","Morris2021","Betacoronavirus","Sarbecovirus","SARS-CoV-2","HCoV-19 nCoV-WA1-2020","22",22,"85","85","NA","Polypropylene","Plastic","Non-porous surface","5 log TCID50/ml","Cellular infectivity (Vero E6 cells)","Triplicate","Fig_Morris2021_2_22_85.png","Figure 2","Morris, D. H. et al. Mechanistic theory predicts the effects of temperature and humidity on inactivation of SARS-CoV-2 and other enveloped viruses. eLife10, doi:10.7554/eLife.65902 (2021)","10.7554/eLife.65902","NA",6,30.2068730623372,4.64468004975723,0.153762358658313,1.48010577055436,3,3,1,10
